"year","municipality_id","municipality_name","winner_vote_percentage","party_id","party_name","party_name_short","is_overall_winner","is_winner_in_coalition","winner_vote_percentage_adj","coalition_vote_percentage","coalition_vote_percentage_adj","is_coalition_won"
2013,2117,"Neratovice",22.56,768,"ANO 2011","ANO 2011",0,1,25.80054894785,44.89,51.3380603842635,1
2013,2118,"Nymburk",22.55,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.9732780465331,45.2,52.0617369269754,1
2013,2119,"Poděbrady",19.81,768,"ANO 2011","ANO 2011",0,1,22.8858595194085,42.38,48.960258780037,0
2013,2120,"Příbram",22.21,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.2529846503695,45.84,52.1205230244457,1
2013,2121,"Rakovník",23.37,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.2822787765585,43.97,51.3308428671492,1
2013,2122,"Říčany",24.93,721,"TOP 09","TOP 09",0,0,29.4715687433503,36.55,43.2084170705757,0
2013,2123,"Sedlčany",20.49,768,"ANO 2011","ANO 2011",0,1,24.1741387446909,44.3,52.2652194431336,1
2013,2124,"Slaný",21.46,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.032077452467,43.41,50.635716785256,1
2013,2125,"Vlašim",23.21,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.743123336291,48.36,53.6379769299024,1
2013,2126,"Votice",22.25,768,"ANO 2011","ANO 2011",0,1,25.0168653024511,48.79,54.8572071059141,1
2013,3101,"Blatná",23.79,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.9148093675755,46.75,52.8905984839914,1
2013,3102,"České Budějovice",18.48,7,"Česká strana sociálně demokratická","ČSSD",1,1,21.0910750970098,42.53,48.539146313627,0
2013,3103,"Český Krumlov",19.46,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.5492468134415,41.61,48.215527230591,0
2013,3104,"Dačice",20.3,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.4185532854776,50.87,56.1789066813915,1
2013,3105,"Jindřichův Hradec",23.68,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.5262686232777,44.16,49.4679063515179,0
2013,3106,"Kaplice",22.38,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.4964973730298,46.3,50.6786339754816,1
2013,3107,"Milevsko",21.17,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.2662929992307,43.89,48.236069897791,0
2013,3108,"Písek",20.41,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.2433663591846,41.17,46.8853205785218,0
2013,3109,"Prachatice",23.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.25452079566,44.78,50.6103074141049,1
2013,3110,"Soběslav",25.41,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5730349713258,47.38,53.277858990217,1
2013,3111,"Strakonice",22.36,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.3055681303757,45.6,51.6070620190131,1
2013,3112,"Tábor",21.25,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9679675163546,44.65,50.3609293931875,1
2013,3113,"Trhové Sviny",21.17,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.6747931111608,45.6,50.9953030641915,1
2013,3114,"Třeboň",20.79,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.2264551446766,43.92,49.0671433359401,0
2013,3115,"Týn nad Vltavou",20.39,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.6405797101449,41.78,48.4405797101449,0
2013,3116,"Vimperk",20.82,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.8187850360371,42.79,48.9532090149868,0
2013,3117,"Vodňany",19.44,7,"Česká strana sociálně demokratická","ČSSD",1,1,21.5139442231076,44.84,49.6237273129703,0
2013,3201,"Blovice",21.11,768,"ANO 2011","ANO 2011",0,1,23.6659192825112,44.73,50.1457399103139,1
2013,3202,"Domažlice",23.68,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.5619742007852,45.83,51.407739764442,1
2013,3203,"Horažďovice",25.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5181417429637,51.23,57.9066350175201,1
2013,3204,"Horšovský Týn",22.45,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.9029395452024,42.5,47.1436494731004,0
2013,3205,"Klatovy",22.02,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.4802668148972,45.83,50.9505280711506,1
2013,3206,"Kralovice",23.43,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.7526832610185,46.5,53.0943137702672,1
2013,3207,"Nepomuk",24.84,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.2690337999317,48.41,55.0927506543758,1
2013,3208,"Nýřany",26.71,7,"Česká strana sociálně demokratická","ČSSD",1,1,30.2320316921336,47.66,53.9445387662705,1
2013,3209,"Plzeň",20.27,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.216126445997,44.13,50.5440384835643,1
2013,3210,"Přeštice",23.09,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.247584403774,44.79,50.9150846879618,1
2013,3211,"Rokycany",20.93,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.6845083173022,44.72,50.6054090754781,1
2013,3212,"Stod",25.41,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.4929356357928,47.55,53.3191298497421,1
2013,3213,"Stříbro",24.04,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.3897687136835,47.06,53.6174091375185,1
2013,3214,"Sušice",19.86,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.0250637684374,45.33,50.2717089941222,1
2013,3215,"Tachov",25.22,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.4778681120145,45.69,51.5921409214092,1
2013,4101,"Aš",21.93,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.6521230553281,45.29,52.976956369166,1
2013,4102,"Cheb",23.71,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.857725419121,47.32,53.6021748980517,1
2013,4103,"Karlovy Vary",22.55,768,"ANO 2011","ANO 2011",0,1,25.5090497737557,44.82,50.7013574660633,1
2013,4104,"Kraslice",22.97,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.2634347130117,48.47,55.4196203978962,1
2013,4105,"Mariánské Lázně",22.12,768,"ANO 2011","ANO 2011",0,1,25.4985590778098,44.88,51.7348703170029,1
2013,4106,"Ostrov",22.6,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.5829748698211,46.55,52.6941362916006,1
2013,4107,"Sokolov",26.36,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.8764592542219,49.52,56.1260342287204,1
2013,4201,"Bílina",25.67,47,"Komunistická strana Čech a Moravy","KSČM",0,0,29.3807943229942,42.18,48.2774407691427,0
2013,4202,"Děčín",22.46,768,"ANO 2011","ANO 2011",0,1,26.1284318287576,46.65,54.2694276407631,1
2013,4203,"Chomutov",24.68,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.0422679240995,46.88,53.2666742415635,1
2013,4204,"Kadaň",23.66,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.4033032027675,47.73,53.2641446267158,1
2013,4205,"Litoměřice",19.15,768,"ANO 2011","ANO 2011",0,1,22.1643518518518,41.25,47.7430555555556,0
2013,4206,"Litvínov",22.42,768,"ANO 2011","ANO 2011",0,1,25.4050991501416,45.54,51.6033994334278,1
2013,4207,"Louny",21.96,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.5582643703869,43.99,49.1948110042496,0
2013,4208,"Lovosice",32.04,768,"ANO 2011","ANO 2011",0,1,35.4738706820195,54,59.7874224977857,1
2013,4209,"Most",24.83,768,"ANO 2011","ANO 2011",0,1,28.1838819523269,48.99,55.6072644721907,1
2013,4210,"Podbořany",30.59,47,"Komunistická strana Čech a Moravy","KSČM",0,0,33.9135254988914,40.29,44.6674057649667,0
2013,4211,"Roudnice nad Labem",19.22,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.408767634371,39.91,46.5314212428588,0
2013,4212,"Rumburk",21.65,768,"ANO 2011","ANO 2011",0,1,24.8365263278651,44.35,50.87759550304,1
2013,4213,"Teplice",20.35,768,"ANO 2011","ANO 2011",0,1,23.6435459509701,43.16,50.1452306262345,1
2013,4214,"Ústí nad Labem",23.22,768,"ANO 2011","ANO 2011",0,1,27.1008403361345,44.63,52.0891690009337,1
2013,4215,"Varnsdorf",21.59,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.2308051887344,44.85,52.4132289353746,1
2013,4216,"Žatec",22.85,47,"Komunistická strana Čech a Moravy","KSČM",0,0,26.2764489420423,43.36,49.8620055197792,0
2013,5101,"Česká Lípa",21.53,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.166569257744,44.22,51.6890707188779,1
2013,5102,"Frýdlant",22.14,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.0878186968839,44.08,49.9490084985836,0
2013,5103,"Jablonec nad Nisou",24.23,768,"ANO 2011","ANO 2011",0,1,28.3027683681813,42.38,49.5035626679126,0
2013,5104,"Jilemnice",18.64,768,"ANO 2011","ANO 2011",0,1,21.4450069028992,39.53,45.4786010124252,0
2013,5105,"Liberec",23.43,768,"ANO 2011","ANO 2011",0,1,27.7048598793899,41.57,49.1545465295022,0
2013,5106,"Nový Bor",23.18,768,"ANO 2011","ANO 2011",0,1,27.1047708138447,43.86,51.2862488306829,1
2013,5107,"Semily",20.83,721,"TOP 09","TOP 09",0,0,23.7054739956754,37.77,42.9839535677706,0
2013,5108,"Tanvald",20.68,768,"ANO 2011","ANO 2011",0,1,24.1025641025641,42.5,49.5337995337995,0
2013,5109,"Turnov",22.21,721,"TOP 09","TOP 09",0,0,26.0131178261888,39.09,45.7835558678848,0
2013,5110,"Železný Brod",20.77,768,"ANO 2011","ANO 2011",0,1,24.6498931877522,39.07,46.3683835746499,0
2013,5201,"Broumov",21.85,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.0229042601924,49.74,56.9628950984883,1
2013,5202,"Dobruška",19.07,768,"ANO 2011","ANO 2011",0,1,21.5115623237451,49.32,55.6345177664975,1
2013,5203,"Dvůr Králové nad Labem",21.39,768,"ANO 2011","ANO 2011",0,1,24.4261733470367,46.97,53.6370903277378,1
2013,5204,"Hořice",23.82,768,"ANO 2011","ANO 2011",0,1,27.4613788332949,44.99,51.8676504496196,1
2013,5205,"Hradec Králové",20.25,768,"ANO 2011","ANO 2011",0,1,23.0009086778737,44.54,50.590640617901,1
2013,5206,"Jaroměř",20.56,768,"ANO 2011","ANO 2011",0,1,23.5888022028453,44.99,51.6177145479578,1
2013,5207,"Jičín",20.66,768,"ANO 2011","ANO 2011",0,1,23.4453018610985,45.66,51.8157058556514,1
2013,5208,"Kostelec nad Orlicí",19.56,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.3849851224537,42.63,48.7869077592126,0
2013,5209,"Náchod",23.72,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.6038582323912,52,58.3221175414984,1
2013,5210,"Nová Paka",19.11,7,"Česká strana sociálně demokratická","ČSSD",1,1,21.8925421010425,41.76,47.8405315614618,0
2013,5211,"Nové Město nad Metují",18.24,768,"ANO 2011","ANO 2011",0,1,20.4186723385201,46.53,52.0877644688235,1
2013,5212,"Nový Bydžov",21.18,768,"ANO 2011","ANO 2011",0,1,24.5536749362393,45.27,52.4808717829817,1
2013,5213,"Rychnov nad Kněžnou",20.32,768,"ANO 2011","ANO 2011",0,1,23.1145489705381,46.26,52.6219997724946,1
2013,5214,"Trutnov",19.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.1773728520355,41.53,47.8952831276669,0
2013,5215,"Vrchlabí",21.2,768,"ANO 2011","ANO 2011",0,1,24.6769875451053,41.36,48.1434058898848,0
2013,5301,"Česká Třebová",25.73,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.0997511875141,46.5,52.5899117846641,1
2013,5302,"Hlinsko",23.77,768,"ANO 2011","ANO 2011",0,1,26.5497598570312,55.94,62.4818496593321,1
2013,5303,"Holice",25.62,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.8773669972949,51.57,58.1266907123535,1
2013,5304,"Chrudim",23.01,768,"ANO 2011","ANO 2011",0,1,26.7185322805388,47.53,55.1904319554111,1
2013,5305,"Králíky",23.89,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.1199909183789,44.3,50.2894766715859,1
2013,5306,"Lanškroun",22.03,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.1857779810221,48.34,55.2646621698868,1
2013,5307,"Litomyšl",16.58,7,"Česká strana sociálně demokratická","ČSSD",1,1,18.9291014956045,45.11,51.5013129352666,1
2013,5308,"Moravská Třebová",28.65,7,"Česká strana sociálně demokratická","ČSSD",1,1,31.8900267141585,51.82,57.680320569902,1
2013,5309,"Pardubice",22.02,768,"ANO 2011","ANO 2011",0,1,25.348221480373,46.71,53.7700011511454,1
2013,5310,"Polička",19.98,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.9128440366972,45.74,52.454128440367,1
2013,5311,"Přelouč",23.29,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.5352626182067,49.41,56.2948615700125,1
2013,5312,"Svitavy",28.85,7,"Česká strana sociálně demokratická","ČSSD",1,1,32.8587699316629,49.55,56.4350797266515,1
2013,5313,"Ústí nad Orlicí",21.58,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.7363594681339,45.73,52.4186153140761,1
2013,5314,"Vysoké Mýto",17.62,768,"ANO 2011","ANO 2011",0,1,20.8520710059172,45.15,53.4319526627219,1
2013,5315,"Žamberk",18.26,7,"Česká strana sociálně demokratická","ČSSD",1,1,21.1857524074719,41.42,48.0566190973431,0
2013,6101,"Bystřice nad Pernštejnem",30.83,7,"Česká strana sociálně demokratická","ČSSD",1,1,34.9427632324606,54.19,61.4190184744418,1
2013,6102,"Havlíčkův Brod",22,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.785939612438,45.68,51.4646237043713,1
2013,6103,"Humpolec",25.54,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.2459632824596,47.89,52.9639460296395,1
2013,6104,"Chotěboř",24.87,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.9752530933633,48.46,54.5106861642295,1
2013,6105,"Jihlava",20.78,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.5047169811321,42.3,49.8820754716981,0
2013,6106,"Moravské Budějovice",23.35,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.6537024829708,47.79,52.5049439683586,1
2013,6107,"Náměšť nad Oslavou",23.04,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.6427378964942,47.8,53.1997774067891,1
2013,6108,"Nové Město na Moravě",24.86,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.1444582814446,52.13,59.017321408355,1
2013,6109,"Pacov",26.98,7,"Česká strana sociálně demokratická","ČSSD",1,1,30.4,49.98,56.3154929577465,1
2013,6110,"Pelhřimov",26.99,7,"Česká strana sociálně demokratická","ČSSD",1,1,30.1901565995526,49.61,55.4921700223714,1
2013,6111,"Světlá nad Sázavou",22.05,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.2520897492301,46.77,51.4408271007479,1
2013,6112,"Telč",19.37,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.0564791619221,45.91,52.2773855613755,1
2013,6113,"Třebíč",21.31,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.1582587008276,47.84,54.2342138079583,1
2013,6114,"Velké Meziříčí",23.07,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.7276681164269,50.18,55.9607449537192,1
2013,6115,"Žďár nad Sázavou",22.91,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.9809480607848,49.8,56.4753912451803,1
2013,6201,"Blansko",28.89,7,"Česká strana sociálně demokratická","ČSSD",1,1,32.1894150417827,53.18,59.2534818941504,1
2013,6202,"Boskovice",27.77,7,"Česká strana sociálně demokratická","ČSSD",1,1,31.1532420910927,54.21,60.8144491810635,1
2013,6203,"Brno",20.77,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.2923976608187,46.68,54.5964912280702,1
2013,6204,"Břeclav",24.72,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.7503367759317,51.43,57.7346205657836,1
2013,6205,"Bučovice",29.17,7,"Česká strana sociálně demokratická","ČSSD",1,1,31.9321291735085,52.27,57.2194854953476,1
2013,6206,"Hodonín",25.67,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.9076576576577,51.07,57.5112612612613,1
2013,6207,"Hustopeče",22.21,768,"ANO 2011","ANO 2011",0,1,24.8489594987693,51.41,57.518460505706,1
2013,6208,"Ivančice",23.48,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.6864675637239,50.05,54.7533092659446,1
2013,6209,"Kuřim",22.73,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.2804948548965,47.02,54.3646664354261,1
2013,6210,"Kyjov",20.96,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.0502112851106,43.06,53.5172756649267,1
2013,6211,"Mikulov",22.04,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.6312025033527,44.25,49.4523915958873,0
2013,6212,"Moravský Krumlov",23.91,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.3761720904578,49.45,54.5504688361831,1
2013,6213,"Pohořelice",25.77,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.6237920693102,49.88,55.4037543041208,1
2013,6214,"Rosice",23.16,768,"ANO 2011","ANO 2011",0,1,26.1163734776725,50.45,56.8899413622012,1
2013,6215,"Slavkov u Brna",26.21,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.0995892083935,54.24,60.2198290218719,1
2013,6216,"Šlapanice",18.79,768,"ANO 2011","ANO 2011",0,1,21.6524544825997,51.51,59.3569946992395,1
2013,6217,"Tišnov",23.88,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.3320361680211,49.82,57.0218610507039,1
2013,6218,"Veselí nad Moravou",25.91,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.9109573755858,55.21,61.6045525552332,1
2013,6219,"Vyškov",30.91,7,"Česká strana sociálně demokratická","ČSSD",1,1,35.0731873368887,54.37,61.6929535912856,1
2013,6220,"Znojmo",27.09,7,"Česká strana sociálně demokratická","ČSSD",1,1,30.0966559271192,51.23,56.9158982335296,1
2013,6221,"Židlochovice",22.27,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.3298453139217,46.86,53.2984531392175,1
2013,7101,"Hranice",19.94,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.4120490052827,46.25,51.9838147690233,1
2013,7102,"Jeseník",24.03,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.0455824423185,48.51,54.5976364659539,1
2013,7103,"Konice",25.38,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.8319991227108,54.19,59.4253755894287,1
2013,7104,"Lipník nad Bečvou",22.76,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.2216312056738,51,56.5159574468085,1
2013,7105,"Litovel",26.95,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.8482666962011,51.59,57.1381105327279,1
2013,7106,"Mohelnice",23.45,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.440410418311,46.9,52.8808208366219,1
2013,7107,"Olomouc",20.94,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9259597806216,47.81,54.6275137111517,1
2013,7108,"Prostějov",25.51,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.3318525099956,50.66,56.2638827187916,1
2013,7109,"Přerov",23.92,768,"ANO 2011","ANO 2011",0,1,26.7232711428891,51.79,57.8594570439057,1
2013,7110,"Šternberk",22.48,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.2896838789515,48.22,54.2468219147261,1
2013,7111,"Šumperk",24.4,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.7241222588342,47.8,54.3120099988638,1
2013,7112,"Uničov",25.04,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.7636101563366,48.89,54.2077835680231,1
2013,7113,"Zábřeh",22.45,7,"Česká strana sociálně demokratická","ČSSD",1,1,24.5919596889035,53.85,58.9878409464344,1
2013,7201,"Bystřice pod Hostýnem",20.22,792,"Úsvit přímé demokracie Tomia Okamury","Úsvit",0,0,22.1443434454058,46.01,50.3887854561384,1
2013,7202,"Holešov",25.39,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.9872134038801,53.11,58.5427689594356,1
2013,7203,"Kroměříž",21.16,768,"ANO 2011","ANO 2011",0,1,23.7033717934356,49.52,55.4721631007057,1
2013,7204,"Luhačovice",20.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.8226534296029,48.39,54.5916064981949,1
2013,7205,"Otrokovice",24.03,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.100484944175,51.31,57.8662456298635,1
2013,7206,"Rožnov pod Radhoštěm",20.79,768,"ANO 2011","ANO 2011",0,1,23.9323126510878,48.47,55.7960170369518,1
2013,7207,"Uherské Hradiště",20.03,7,"Česká strana sociálně demokratická","ČSSD",1,1,22.9281135531136,47.75,54.6588827838828,1
2013,7208,"Uherský Brod",21.56,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.8205723124517,52.49,57.9935918683018,1
2013,7209,"Valašské Klobouky",20.24,1,"Křesťan.a demokrat.unie-Českosl.strana lidová","KDU-ČSL",0,1,23.5567970204842,52.8,61.4525139664804,1
2013,7210,"Valašské Meziříčí",25.96,768,"ANO 2011","ANO 2011",0,1,28.8958147818344,55.18,61.420302760463,1
2013,7211,"Vizovice",18.35,768,"ANO 2011","ANO 2011",0,1,21.6111176539866,45.95,54.1161229537157,1
2013,7212,"Vsetín",20.82,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9972337482711,50.24,57.9068695251268,1
2013,7213,"Zlín",20.68,768,"ANO 2011","ANO 2011",0,1,23.6802931409596,47.61,54.5173479903813,1
2013,8101,"Bílovec",23.14,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.4729435991305,48.4,55.3712389886741,1
2013,8102,"Bohumín",35.42,7,"Česká strana sociálně demokratická","ČSSD",1,1,39.6907216494845,56.1,62.8641864634693,1
2013,8103,"Bruntál",24.5,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.0658418029165,46.89,51.8007070260716,1
2013,8104,"Český Těšín",28.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,31.6160824280435,55.06,61.6642401164744,1
2013,8105,"Frenštát pod Radhoštěm",22.84,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.9929441219984,52.28,59.4969841811767,1
2013,8106,"Frýdek-Místek",26.39,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.8765991169478,53.13,60.1494396014944,1
2013,8107,"Frýdlant nad Ostravicí",23.33,768,"ANO 2011","ANO 2011",0,1,26.1459150509918,55.39,62.0755351339236,1
2013,8108,"Havířov",31.51,7,"Česká strana sociálně demokratická","ČSSD",1,1,35.4044943820225,51.27,57.6067415730337,1
2013,8109,"Hlučín",25.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.6704545454545,52.05,59.1477272727273,1
2013,8110,"Jablunkov",26.74,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.1571257223858,63.87,69.6434412823029,1
2013,8111,"Karviná",36.05,7,"Česká strana sociálně demokratická","ČSSD",1,1,39.812258420762,55.48,61.2700165654335,1
2013,8112,"Kopřivnice",24.99,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.527397260274,51.73,59.0525114155251,1
2013,8113,"Kravaře",22.28,768,"ANO 2011","ANO 2011",0,1,24.2622236741806,56.41,61.4287269955352,1
2013,8114,"Krnov",26.41,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.3346662223703,51.01,56.6588914806176,1
2013,8115,"Nový Jičín",24.96,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5550852305228,51.78,59.238073446974,1
2013,8116,"Odry",24.09,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.8831603615668,51.77,57.7725700256668,1
2013,8117,"Opava",23.29,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.6201851640187,50.45,57.6637329980569,1
2013,8118,"Orlová",31.88,7,"Česká strana sociálně demokratická","ČSSD",1,1,35.9616469261139,49.36,55.6796390298928,1
2013,8119,"Ostrava",25.51,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.2949012402389,49.14,56.4308681672026,1
2013,8120,"Rýmařov",31.27,7,"Česká strana sociálně demokratická","ČSSD",1,1,34.3098529734474,52.51,57.6146587667325,1
2013,8121,"Třinec",31.74,7,"Česká strana sociálně demokratická","ČSSD",1,1,35.4320160750167,59.43,66.3429336905559,1
2013,8122,"Vítkov",24.68,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.7552856500225,50.29,56.5564552406658,1
2017,2101,"Benešov",30.53,768,"ANO 2011","ANO",1,1,32.1707060063224,37.92,39.9578503688093,0
2017,2102,"Beroun",26.8,768,"ANO 2011","ANO",1,1,28.7430287430287,33.14,35.5426855426855,0
2017,2103,"Brandýs nad Labem-Stará Boleslav",26.93,768,"ANO 2011","ANO",1,1,28.8824538824539,32.61,34.97425997426,0
2017,2104,"Čáslav",29.27,768,"ANO 2011","ANO",1,1,30.8105263157895,44.12,46.4421052631579,0
2017,2105,"Černošice",19.51,721,"TOP 09","TOP 09",0,0,20.6542451831463,20.01,21.1835697649799,0
2017,2106,"Český Brod",26.06,768,"ANO 2011","ANO",1,1,27.5301077540672,32.33,34.1538136488485,0
2017,2107,"Dobříš",26.29,768,"ANO 2011","ANO",1,1,28.1266716593559,33.48,35.8189793516636,0
2017,2108,"Hořovice",27.96,768,"ANO 2011","ANO",1,1,29.6500530222694,36.18,38.3669141039236,0
2017,2109,"Kladno",30.48,768,"ANO 2011","ANO",1,1,32.6268464996789,37.37,40.0021408691929,0
2017,2110,"Kolín",27.09,768,"ANO 2011","ANO",1,1,28.2511210762332,32.85,34.2580039628741,0
2017,2111,"Kralupy nad Vltavou",28.03,768,"ANO 2011","ANO",1,1,29.9050464099008,34.54,36.850528112664,0
2017,2112,"Kutná Hora",28.22,768,"ANO 2011","ANO",1,1,29.8056611744825,35.75,37.7587663709337,0
2017,2113,"Lysá nad Labem",25.48,768,"ANO 2011","ANO",1,1,26.9572577232332,32.71,34.606432501058,0
2017,2114,"Mělník",28.61,768,"ANO 2011","ANO",1,1,30.6974248927039,35.95,38.5729613733906,0
2017,2115,"Mladá Boleslav",34.4,768,"ANO 2011","ANO",1,1,36.7953791849396,41.87,44.7855385602738,0
2017,2116,"Mnichovo Hradiště",30.7,768,"ANO 2011","ANO",1,1,32.2885990744636,36.7,38.5990744636096,0
2017,2117,"Neratovice",35.12,768,"ANO 2011","ANO",1,1,37.6460499517633,41.27,44.2383963983278,0
2017,2118,"Nymburk",30.6,768,"ANO 2011","ANO",1,1,32.591330280115,38.65,41.1651933113218,0
2017,2119,"Poděbrady",26.01,768,"ANO 2011","ANO",1,1,27.3042200293932,34.95,36.6890615158514,0
2017,2120,"Příbram",32.06,768,"ANO 2011","ANO",1,1,33.8257016248154,39.6,41.7809664486179,0
2017,2121,"Rakovník",30.76,768,"ANO 2011","ANO",1,1,32.5812943544116,38.97,41.2774070543375,0
2017,2122,"Říčany",21.53,768,"ANO 2011","ANO",1,1,22.8532002972084,25.87,27.4599299437427,0
2017,2123,"Sedlčany",27.54,768,"ANO 2011","ANO",1,1,29.108973681429,34.39,36.3492231265194,0
2017,2124,"Slaný",30.72,768,"ANO 2011","ANO",1,1,33.1070158422244,38.1,41.0604591011963,0
2017,2125,"Vlašim",32.98,768,"ANO 2011","ANO",1,1,34.5340314136126,42.43,44.4293193717278,0
2017,2126,"Votice",35.1,768,"ANO 2011","ANO",1,1,36.8581329413,43.93,46.1304210857923,0
